시군명,명칭,전화번호,소재주소,위도,경도,카테고리
동두천시,벨라캠핑장,010-3301-9491,경기도 동두천시 탑신로237번길 39,37.89848843,127.11787290000001,스포츠
부천시,여월농업공원 캠핑장,032-202-7992,경기도 부천시 원미로281번길 75,37.50967551,126.7937483,스포츠
포천시,포천 이동 생태공원 캠핑장,031-533-5898,경기도 포천시 이동면 성장로1289번길 76,38.04105189,127.36828249999999,스포츠
파주시,청풍명월 야영장,031-947-1021,경기도 파주시 탄현면 문지리 264-2,37.83213289,126.7258742,스포츠
여주시,금은모래 강변 캠핑장,031-887-2859,경기도 여주시 연양동 304-3,37.29310198,127.6670928,스포츠
양주시,장흥수목원 캠핑장,031-855-1053,경기도 양주시 장흥면 권율로309번길 169,37.74553743,126.94968329999999,스포츠
가평군,한송캠핑장,010-4755-0432,경기도 가평군 설악면 묵안리 171-4,37.60132262,127.53506270000001,스포츠
가평군,가평 물골 숲 계곡 캠핑장,010-4764-5094,경기도 가평군 상면 물골길 120,37.83675389,127.3143233,스포츠
양평군,양평신화캠핑장,010-5350-9626,경기도 양평군 강상면 강상로 326,37.46741754,127.469105,스포츠
가평군,호명산캠프,031-584-5552,경기도 가평군 청평면 하천리 산4,37.74566123,127.4473405,스포츠
포천시,몬테비얀코캠핑장,010-2102-7993,경기도 포천시 이동면 늠바위길 181,38.02922795,127.3864321,스포츠
포천시,풍혈산 캠핑장,010-2129-5115,경기도 포천시 일동면 성장로 397,38.01421539,127.29530749999999,스포츠
용인시,용인제일오토캠핑장,010-7355-4747,경기도 용인시 처인구 원삼면 문촌로174,37.15959852,127.2952355,스포츠
포천시,비둘기낭캠핑장,031-540-6501,경기도 포천시 영북면 비둘기낭길 116,38.07722686,127.22208059999998,스포츠
포천시,금동산야 캠핑장,010-9193-6972,경기도 포천시 신북면 금동리 277-4,37.93924321,127.12769679999998,스포츠
화성시,제부도 해안산책로,031-369-1673,경기도 화성시 서신면 해안산책로,,,스포츠
용인시,플라이스테이션,070-4820-6328,경기도 용인시 처인구 포곡읍 마성리 72-17,37.28089421,127.199203,스포츠
가평군,가평캠핑스마일,010-8863-0307,경기도 가평군 조종면 연인산로474번길 91-27,37.84563199,127.38507759999999,스포츠
가평군,캠프수풀이,010-9313-4162,경기도 가평군 임초밤안골로 230,37.75111765,127.36621000000001,스포츠
가평군,토토큰바위캠프,031-581-1979,경기도 가평군 북면 화악산로 1246,37.96217841,127.5278795,스포츠
양평군,양평 수목원캠핑장,031-1666-5492,경기도 양평군 지평면 옥현리 1503-1,37.44972399,127.61377809999999,스포츠
포천시,청담관광농원 (캠핑플래닛),010-2398-5651,경기도 포천시 화현면 봉화로 400-134,37.88624953,127.28529070000002,스포츠
구리시,구리승마클럽,031-563-2370,경기도 구리시 왕숙천로 11-44,37.58477609,127.16000749999999,스포츠
의왕시,바라산자연휴양림,031-8086-7482,경기도 의왕시 북골안길 96,37.37279959,127.01908780000001,스포츠
연천군,연천 미라클타운,031-834-7271,경기도 연천군 군남면 군중로 134,38.13084223,127.0453515,스포츠
포천시,준글램핑,031-533-5966,경기도 포천시 이동면 금강로 6217-16,38.08356042,127.3898488,스포츠
용인시,용인레포츠(구 레포츠매니아),031-321-1574,경기도 용인시 처인구 양지면 죽양대로2071번길 50,37.21442579,127.313639,스포츠
하남시,미사리경정공원,031-790-8883,경기도 하남시 미사대로 505,37.55363146,127.21324709999999,스포츠
이천시,지산포레스트리조트,031-644-1200,경기도 이천시 마장면 지산로 267,37.21900118,127.3420542,스포츠
남양주시,스타힐리조트,02-2233-5311,경기도 남양주시 화도읍 먹갓로 96,37.66349367,127.26942539999999,스포츠
남양주시,시즌파이브,031-575-8799,경기도 남양주시 오남읍 팔현로 207번길 105,,,스포츠
양평군,미리내승마클럽,031-774-0300,경기도 양평군 지평면 월산저수지길 21,37.48099144,127.6497639,스포츠
남양주시,사계절썰매장,031-560-1560,경기도 남양주시 진접읍 해밀예당1로 96,37.71709703,127.19104879999999,스포츠
가평군,가평 사계절썰매장,031-8078-8048,경기도 가평군 상면 깃대봉길 5-20번지,37.75548856,127.40240449999999,스포츠
화성시,토닥토닥글램핑,010-5322-5054,경기도 화성시 서신면 해안길178번길 48-6,37.16560961,126.61964679999998,스포츠
여주시,아트항공레져,031-881-4009,"경기도 여주시 가남읍 가여로 300 ㈜승진항공기술 경기도 안성시 공도읍 신두만곡로 250-91""",37.22282545,127.6076585,스포츠
파주시,헤이리 카트랜드,031-944-1580,경기도 파주시 탄현면 필승로 398-30,37.77742116,126.6844795,스포츠
광주시,꽃과 나무 캠핑장,010-2746-2027,경기도 광주시 오포읍 고산리 573-10,37.37417418,127.210706,스포츠
오산시,오산시 맑음터 공원 캠핑장,031-8036-6891,경기도 오산시 오산천로 52 (맑음터공원 내 비위생매립지),37.13825273,127.06444540000001,스포츠
안성시,비봉산캠핑장,010-6462-2844,경기도 안성시 삼죽면 상삼로 188-38,37.08898671,127.4076878,스포츠
남양주시,산여울캠핑장,010-3665-6204,경기도 남양주시 수동면 비룡로1742번길 7,37.76562393,127.28386869999999,스포츠
시흥시,물왕숲캠핑파크,031-486-4700,경기도 시흥시 동서로 706-88,37.38092342,126.8273752,스포츠
광명시,광명시민체육관,02-2680-2888,경기도 광명시 오리로 703(하안동 577),37.46252151,126.8711632,스포츠
하남시,하남종합운동장 국민체육센터,031-790-2000,경기도 하남시 아리수로 600,37.56725958,127.19164599999999,스포츠
광주시,악티바(ACTIVAR),031-763-4114,경기도 광주시 곤지암읍 경충대로 729 팀업캠퍼스 2층,37.35252631,127.3236071,스포츠
파주시,임진강 독개다리,070-4405-3323,경기도 파주시 문산읍 마정리 1400-5,37.89037638,126.7367402,스포츠
양평군,와글와글 캠핑스토리 캠프산음,031-772-4707,경기도 양평군 단월면 석산로 837,37.59999168,127.6055713,스포츠
가평군,가평명지산카라반글램핑,010-3784-0655,경기도 가평군 북면 가화로 2932-23,37.98140366,127.4476085,스포츠
양평군,오목골캠핑장,,경기도 양평군 청운면 다대리 산45-2번지 외 4필지,37.56362779,127.7324503,스포츠
여주시,예터캠핑&엘리스숲미술관,010-5717-1572,경기도 여주시 점동면 오갑산길 148-124,37.16459716,127.6911044,스포츠
여주시,여주참숯마을오토캠핑장,031-886-1119,경기도 여주시 강천면 이호리 65-6,37.28876063,127.6998003,스포츠
연천군,랩도그빌반려견전용캠핑장,031-832-0506,경기도 연천군 청산면 청창로200번길 33,38.00817479,127.08823419999999,스포츠
연천군,땅에미소 오토캠핑장,031-833-3217,경기도 연천군 청산면 거저울길 339 땅에미소 오토캠핑장,38.05578277,127.08634909999999,스포츠
고양시,북한산펜션 둥글이네펜션캠핑장,010-7101-3638,경기도 고양시 덕양구 북한산로 387번길 45-12,37.66239474,126.9487217,스포츠
포천시,도마치캠핑장,010-2900-6101,경기도 포천시 이동면 화동로 2318-6,38.04993547,127.3823882,스포츠
남양주시,에이제이오토캠핑장,031-592-7970,경기도 남양주시 수동면 비룡로 1738-23,37.76503028,127.28454029999999,스포츠
연천군,에브라임캠핑장,010-2792-0167,경기도 연천군 신서면 연신로 866,38.15909503,127.10464569999999,스포츠
양평군,양평드림캠핑장,010-5966-2600,경기도 양평군 용문면 금곡리 231-21,37.50008558,127.6230767,스포츠
평택시,덕암호캠핑장,010-6439-3318,경기도 평택시 안골길 85-48,37.06340875,127.10632079999999,스포츠
양평군,양평 힐인힐 야영장,,경기도 양평군 지평면 옥현리 1504-5외 12필지,37.44847537,127.6113044,스포츠
양평군,양평 프라자 관광농원,,경기도 양평군 옥천면 신복리 281,37.55487448,127.45414960000001,스포츠
안산시,대부도캠핑성,010-8650-5481,경기도 안산시 단원구 부흥로 232-68,37.2192219,126.5966285,스포츠
양주시,대궐오토캠핑장,031-871-8989,경기도 양주시 백석읍 기산로440번길 177,37.76872494,126.9394063,스포츠
양주시,안태울영농조합법인,031-871-1388,경기도 양주시 광적면 화합로81번길 375-66,37.87202291,126.9507108,스포츠
가평군,녹천농원캠핑펜션,010-8933-1958,경기도 가평군 조종면 운악청계로333번길 55-19,37.845789,127.34856940000002,스포츠
가평군,네스트캠핑장,010-4588-6364,경기도 가평군 북면 화악산로 943-50,37.93628017,127.5413209,스포츠
포천시,낭만가족 캠핑장,031-536-8610,경기도 포천시 신북면 지동길 205,37.93105626,127.12188049999999,스포츠
포천시,꿈에그린 캠핑장,010-5367-8584,경기도 포천시 이동면 화동로1870번길 31,38.0138902,127.371031,스포츠
양평군,신화가족목공체험 캠핑소,,경기도 양평군 강상면 강상로 326,37.46741754,127.469105,스포츠
김포시,김포한강오토캠핑장,031-989-1000,경기도 김포시 하성면 월하로912번길 64,37.70259638,126.65276570000002,스포츠
남양주시,새연글램핑 남양주점,010-9456-5938,경기도 남양주시 수동명 지둔로445번안길 10-6,37.72651103,127.2966466,스포츠
양평군,스마일캠핑장,031-775-1900,경기도 양평군 단월면 석산리 142-1,37.64578267,127.6176236,스포츠
여주시,금은모래 캠핑장,031-887-2859,경기도 여주시 강변유원지길 107 금은모래 캠핑장,37.29310198,127.6670928,스포츠
양주시,글램핑코리아 애견캠핑장,02-546-5522,경기도 양주시 백석읍 권율로 848 글램핑코리아 애견캠핑장,37.77383876,126.96138490000001,스포츠
연천군,숲속의 쉼터,010-8799-4907,경기도 연천군 전곡읍 양원로268번길 85,37.96901626,127.0288184,스포츠
파주시,귀한농부학교 캠핑장,,경기도 파주시 법원읍 금곡리 422,37.88257255,126.87227069999999,스포츠
가평군,국립유명산자연휴양림(일반),031-589-5487,경기도 가평군 설악면 유명산길 79-53,37.59322435,127.49119850000001,스포츠
포천시,광릉솔개캠핑장,031-544-1260,경기도 포천시 소흘읍 광릉수목원로779번길 120,37.76424894,127.1443485,스포츠
남양주시,수동벨하우스펜션&오토캠핑장,031-592-6877,경기도 남양주시 수동면 지둔로445번길 101,37.72760097,127.29625779999999,스포츠
연천군,고대산캠핑리조트,031-932-8188,경기도 연천군 신서면 고대산길 84-12,38.21248653,127.14742109999999,스포츠
평택시,솔밭마을글램핑,031-663-4787,경기도 평택시 지산로140번길 241-15,37.07178322,127.07503770000001,스포츠
포천시,계곡과소나무 오토캠핑장,010-4842-2689,경기도 포천시 일동면 무리울길 283 계곡과소나무 오토캠핑장,37.9514086,127.3596328,스포츠
양평군,갈기산펜션캠핑장,010-2476-3657,경기도 양평군 청운면 신론리 189,37.55954895,127.7885646,스포츠
양평군,설매재자연휴양림,031-774-6959,경기도 양평군 옥천면 용천로 510,37.55685463,127.5093521,스포츠
여주시,추억만들기캠핑장,010-5323-9555,경기도 여주시 북내면 당전로 470,37.34854762,127.7165334,스포츠
남양주시,햇살가득캠핑장,010-2583-2738,경기도 남양주시 수동면 내방리 368-5,37.76384927,127.29159640000002,스포츠
가평군,가평축협 한우명가,031-581-1592,경기도 가평군 가평읍 달전로 19,37.815844299999995,127.5161283,맛집
고양시,청정바지락칼국수,031-912-7676,경기도 고양시 일산동구 일산로463번길 7,37.6737073,126.77537509999999,맛집
고양시,양촌리아구,031-911-0430,경기도 고양시 일산서구 대화2로 152,37.6719314,126.7362187,맛집
고양시,정통중화요리 남궁,031-911-3702,경기도 고양시 일산서구 일산로 682,37.682042100000004,126.75354979999999,맛집
고양시,야구장농원,031-964-2884,경기도 고양시 일산동구 견달산로 351,37.6971016,126.81981909999999,맛집
과천시,해원복집,02-504-1626,경기도 과천시 별양상가로 2,37.4276869,126.992002,맛집
과천시,경마장 오리집,02-502-7500,경기도 과천시 궁말로 20-4,37.4409409,127.01032849999999,맛집
광주시,능골한우가,031-797-0255,경기도 광주시 오포읍 오포로 147,37.3456773,127.18179270000002,맛집
광주시,수와연,031-768-6446,경기도 광주시 남종면 산수로 1680,37.498711799999995,127.3024465,맛집
광주시,쇠뫼기,031-767-9852,경기도 광주시 퇴촌면 정영로 580-3,37.47780170000001,127.35104409999998,맛집
광주시,친환경쌈밥,031-798-8389,경기도 광주시 곤지암읍 경충대로 731,37.3534865,127.3270831,맛집
광주시,고향매운탕,031-767-9693,경기도 광주시 남종면 산수로 1686,37.4991616,127.3027197,맛집
광주시,맛있는 발효밥상궁뜰,031-766-0987,경기도 광주시 도척면 궁평하천길 38,37.339758399999994,127.33561170000002,맛집
광주시,한마당,031-743-6602,경기도 광주시 남한산성면 남한산성로792번길 17-1,37.4770525,127.18209409999999,맛집
광주시,장지리가마솥해장국,031-763-8386,경기도 광주시 순암로 150,37.396918299999996,127.23353600000002,맛집
광주시,광주본갈비,031-769-6363,경기도 광주시 경안천로 33,37.414001,127.2640645,맛집
김포시,남강메기매운탕,031-985-7764,경기도 김포시 김포대로 1535,37.659849200000004,126.6656916,맛집
김포시,풀잎속의생명,031-997-6003,경기도 김포시 사우로 3-12,37.621824100000005,126.7226352,맛집
김포시,나룻터숯불장어구이,031-981-1071,경기도 김포시 월곶면 김포대로3023번길 96,37.7313634,126.52623559999999,맛집
김포시,고가,031-986-5458,경기도 김포시 고촌읍 풍굴로92번길 54,37.6139959,126.75974599999999,맛집
남양주시,남양주축협한우명가,031-511-8892,경기도 남양주시 화도읍 창현로 47-1,37.646283700000005,127.3057462,맛집
남양주시,광릉돌솥밥,031-527-3334,경기도 남양주시 진접읍 금강로1845번길 1,37.7495179,127.20864209999999,맛집
남양주시,(주)광릉불고기,031-527-6631,경기도 남양주시 진접읍 광릉내로82번길 40-1,37.7449333,127.2079146,맛집
남양주시,더 늘봄,031-572-4447,경기도 남양주시 진접읍 금강로 1845,37.749348499999996,127.2076432,맛집
남양주시,고센씨암탉,031-576-0707,경기도 남양주시 와부읍 수레로640번길 70,37.6150322,127.27871979999999,맛집
동두천시,생연칼국수,031-865-2011,경기도 동두천시 생연로 124,37.9034424,127.05131909999999,맛집
